match_id,player1,player2,set_no,game_no,point_no,elapsed_time,elapsed_seconds,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,point_victor,p1_win_point,tiebreak,score_state,set_diff,games_diff,late_set,level_games,p1_serving,p1_break_pt,p2_break_pt,p1_game_point,p2_game_point,p1_set_point,p2_set_point,p1_match_point,p2_match_point,signed_break_point,signed_game_point,signed_set_point,signed_match_point,multi_break_point,p1_serve_strength_loo,p1_return_strength_loo,p2_serve_strength_loo,p2_return_strength_loo,strength_diff_general,strength_diff_serve,strength_diff_return,baseline_p1_point_win_prob,baseline_residual
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,1,147,02:07:43,7663,1,1,0,0,AD,40,2,1,1,0,ad-in,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3917962658466253,0.6082037341533747
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,2,148,02:09:21,7761,1,1,1,0,0,0,1,2,0,0,0-0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7297554327102862,-0.7297554327102862
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,2,149,02:10:13,7813,1,1,1,0,0,15,1,1,1,0,0-15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7059448787961722,0.2940551212038278
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,2,150,02:10:37,7837,1,1,1,0,15,15,1,1,1,0,15-15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7329390683440522,0.2670609316559478
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,2,151,02:11:03,7863,1,1,1,0,30,15,1,1,1,0,30-15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.6926066118453332,0.30739338815466677
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,2,152,02:11:49,7909,1,1,1,0,40,15,1,2,0,0,40-15,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7555660516178503,-0.7555660516178503
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,2,153,02:12:32,7952,1,1,1,0,40,30,1,1,1,0,40-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7196408654414991,0.2803591345585009
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,3,154,02:13:01,7981,1,1,2,0,0,0,2,2,0,0,0-0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.4003990745968128,-0.4003990745968128
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,3,155,02:13:21,8001,1,1,2,0,0,15,2,1,1,0,0-15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3725681592003463,0.6274318407996538
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,3,156,02:14:16,8056,1,1,2,0,15,15,2,1,1,0,15-15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.4042969427862279,0.595703057213772
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,3,157,02:14:54,8094,1,1,2,0,30,15,2,2,0,0,30-15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3578014118282718,-0.3578014118282718
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,3,158,02:16:00,8160,1,1,2,0,30,30,2,2,0,0,30-30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.38491101592679094,-0.38491101592679094
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,3,159,02:16:45,8205,1,1,2,0,30,40,2,2,0,0,30-40,0,2,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3933287688401439,-0.3933287688401439
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,4,160,02:19:00,8340,1,1,2,1,0,0,1,1,1,0,0-0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7290422293811126,0.2709577706188874
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,4,161,02:19:40,8380,1,1,2,1,15,0,1,2,0,0,15-0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7167478893298659,-0.7167478893298659
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,4,162,02:20:07,8407,1,1,2,1,15,15,1,2,0,0,15-15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7322421965219171,-0.7322421965219171
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,4,163,02:20:41,8441,1,1,2,1,15,30,1,2,0,0,15-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7069255441108928,-0.7069255441108928
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,4,164,02:21:37,8497,1,1,2,1,15,40,1,1,1,0,15-40,0,1,0,0,1,0,1,0,1,0,0,0,0,-1,-1,0,0,-1,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7273463977752787,0.27265360222472135
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,4,165,02:22:32,8552,1,1,2,1,30,40,1,1,1,0,30-40,0,1,0,0,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.6915121647952989,0.30848783520470113
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,4,166,02:23:42,8622,1,1,2,1,40,40,1,1,1,0,deuce,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7222623168314616,0.2777376831685384
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,4,167,02:24:29,8669,1,1,2,1,AD,40,1,1,1,0,ad-in,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7095558254038119,0.2904441745961881
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,168,02:26:08,8768,1,1,3,1,0,0,2,1,1,0,0-0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.399220499995239,0.600779500004761
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,169,02:26:35,8795,1,1,3,1,15,0,2,2,0,0,15-0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.38461273558893977,-0.38461273558893977
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,170,02:27:11,8831,1,1,3,1,15,15,2,2,0,0,15-15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.4031326279738889,-0.4031326279738889
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,171,02:28:31,8911,1,1,3,1,15,30,2,2,0,0,15-30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.37326241785304515,-0.37326241785304515
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,172,02:29:41,8981,1,1,3,1,15,40,2,1,1,0,15-40,0,2,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3295418373611973,0.6704581626388026
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,173,02:30:22,9022,1,1,3,1,30,40,2,1,1,0,30-40,0,2,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3921127666818578,0.6078872333181422
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,174,02:30:52,9052,1,1,3,1,40,40,2,2,0,0,deuce,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3910778143345752,-0.3910778143345752
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,175,02:31:32,9092,1,1,3,1,40,AD,2,1,1,0,ad-out,0,2,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3712377169588907,0.6287622830411093
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,176,02:32:34,9154,1,1,3,1,40,40,2,2,0,0,deuce,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3909262366452304,-0.3909262366452304
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,177,02:33:15,9195,1,1,3,1,40,AD,2,1,1,0,ad-out,0,2,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.37108768627114663,0.6289123137288534
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,178,02:34:06,9246,1,1,3,1,40,40,2,1,1,0,deuce,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3907895375661627,0.6092104624338373
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,179,02:34:44,9284,1,1,3,1,AD,40,2,2,0,0,ad-in,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.412578680506182,-0.412578680506182
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,180,02:35:17,9317,1,1,3,1,40,40,2,2,0,0,deuce,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.39068405325602884,-0.39068405325602884
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,181,02:36:24,9384,1,1,3,1,40,AD,2,1,1,0,ad-out,0,2,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.37081245192765316,0.6291875480723468
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,182,02:38:07,9487,1,1,3,1,40,40,2,1,1,0,deuce,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3904315267301678,0.6095684732698322
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,183,02:38:49,9529,1,1,3,1,AD,40,2,2,0,0,ad-in,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.4122081664406636,-0.4122081664406636
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,184,02:39:29,9569,1,1,3,1,40,40,2,2,0,0,deuce,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3903097407970686,-0.3903097407970686
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,185,02:40:07,9607,1,1,3,1,40,AD,2,1,1,0,ad-out,0,2,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.37048781239379086,0.6295121876062091
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,186,02:41:01,9661,1,1,3,1,40,40,2,1,1,0,deuce,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.39017311919594233,0.6098268808040577
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,187,02:42:05,9725,1,1,3,1,AD,40,2,2,0,0,ad-in,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.4119118267786648,-0.4119118267786648
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,188,02:42:38,9758,1,1,3,1,40,40,2,2,0,0,deuce,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.39002909116710016,-0.39002909116710016
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,189,02:43:11,9791,1,1,3,1,40,AD,2,1,1,0,ad-out,0,2,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3702200364738718,0.6297799635261282
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,190,02:44:03,9843,1,1,3,1,40,40,2,1,1,0,deuce,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.38990289680154466,0.6100971031984553
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,191,02:45:06,9906,1,1,3,1,AD,40,2,2,0,0,ad-in,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.411638222878531,-0.411638222878531
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,192,02:45:39,9939,1,1,3,1,40,40,2,1,1,0,deuce,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.38976038912522876,0.6102396108747712
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,193,02:46:35,9995,1,1,3,1,AD,40,2,2,0,0,ad-in,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.4115037083832504,-0.4115037083832504
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,194,02:47:01,10021,1,1,3,1,40,40,2,1,1,0,deuce,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.38963867872315733,0.6103613212768426
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,195,02:47:47,10067,1,1,3,1,AD,40,2,2,0,0,ad-in,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.4113948973427699,-0.4113948973427699
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,196,02:48:55,10135,1,1,3,1,40,40,2,2,0,0,deuce,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3894694944223478,-0.3894694944223478
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,197,02:50:04,10204,1,1,3,1,40,AD,2,1,1,0,ad-out,0,2,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.36961928674755656,0.6303807132524435
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,198,02:51:11,10271,1,1,3,1,40,40,2,1,1,0,deuce,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3892676953261576,0.6107323046738424
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,5,199,02:52:06,10326,1,1,3,1,AD,40,2,1,1,0,ad-in,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.4110035515601985,0.5889964484398015
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,6,200,02:54:24,10464,1,1,4,1,0,0,1,1,1,0,0-0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7451826060491428,0.25481739395085723
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,6,201,02:54:45,10485,1,1,4,1,15,0,1,1,1,0,15-0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.733375943752903,0.26662405624709695
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,6,202,02:55:21,10521,1,1,4,1,30,0,1,1,1,0,30-0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7417826916883251,0.2582173083116749
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,6,203,02:55:41,10541,1,1,4,1,40,0,1,2,0,0,40-0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7571300818851592,-0.7571300818851592
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,6,204,02:56:03,10563,1,1,4,1,40,15,1,1,1,0,40-15,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7700383729003348,0.22996162709966517
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,7,205,02:57:04,10624,1,1,5,1,0,0,2,1,1,0,0-0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.4217441178115792,0.5782558821884207
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,7,206,02:57:28,10648,1,1,5,1,15,0,2,1,1,0,15-0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.406874865114815,0.5931251348851849
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,7,207,02:58:04,10684,1,1,5,1,30,0,2,1,1,0,30-0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.4173980883485673,0.5826019116514327
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,7,208,02:58:24,10704,1,1,5,1,40,0,2,2,0,0,40-0,0,4,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.2934610146047119,-0.2934610146047119
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,3,7,209,02:58:42,10722,1,1,5,1,40,15,2,1,1,0,40-15,0,4,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.30851098413484507,0.691489015865155
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,4,1,210,03:06:09,11169,2,1,0,0,0,0,1,2,0,0,0-0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7106694281740581,-0.7106694281740581
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,4,1,211,03:06:36,11196,2,1,0,0,0,15,1,2,0,0,0-15,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.6859346644348083,-0.6859346644348083
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,4,1,212,03:07:16,11236,2,1,0,0,0,30,1,1,1,0,0-30,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.647777945511059,0.35222205448894095
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,4,1,213,03:07:56,11276,2,1,0,0,15,30,1,1,1,0,15-30,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.6876874578292149,0.3123125421707851
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,4,1,214,03:08:31,11311,2,1,0,0,30,30,1,1,1,0,30-30,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.697182355995836,0.302817644004164
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,4,1,215,03:09:09,11349,2,1,0,0,40,30,1,1,1,0,40-30,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.7001484644438457,0.2998515355561543
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,4,2,216,03:10:06,11406,2,1,1,0,0,0,2,1,1,0,0-0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3778572082898817,0.6221427917101183
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,4,2,217,03:10:52,11452,2,1,1,0,15,0,2,1,1,0,15-0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.36353066619066743,0.6364693338093326
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,4,2,218,03:11:45,11505,2,1,1,0,30,0,2,2,0,0,30-0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3736142213770292,-0.3736142213770292
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,4,2,219,03:12:16,11536,2,1,1,0,30,15,2,1,1,0,30-15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.3849462365591398,0.7443946188340808,0.34146341463414637,0.0022132030909127742,-0.04126961883408076,0.04348282192499342,0.3362889221585498,0.6637110778414502
